Drug1,Drug2,Label
DB00176,DB09074,73
DB00726,DB06480,73
DB00834,DB01424,73
DB09065,DB12332,73
DB00834,DB06237,73
DB00318,DB06603,73
DB00321,DB02703,73
DB00468,DB01615,73
DB00646,DB01220,73
DB01394,DB13878,73
DB00398,DB06212,73
DB00643,DB01220,73
DB00641,DB01220,73
DB00396,DB06212,73
DB01394,DB13874,73
DB00582,DB08932,73
DB00289,DB09074,73
DB00283,DB09074,73
DB00333,DB00582,73
DB00285,DB09074,73
DB00238,DB09063,73
DB00238,DB09065,73
DB06290,DB08932,73
DB00321,DB00701,73
DB01026,DB09054,73
DB00512,DB01097,73
DB01211,DB09079,73
DB01142,DB01254,73
DB00718,DB08880,73
DB01142,DB09063,73
DB06287,DB08820,73
DB01142,DB09065,73
DB01201,DB08958,73
DB01110,DB06212,73
DB01115,DB06212,73
DB00396,DB08933,73
DB01118,DB06212,73
DB00763,DB01166,73
DB00243,DB00335,73
DB06212,DB09049,73
DB00697,DB01072,73
DB00755,DB06717,73
DB05812,DB09330,73
DB01254,DB12001,73
DB00683,DB00691,73
DB00243,DB06626,73
DB00379,DB09330,73
DB00455,DB08820,73
DB00863,DB06207,73
DB00539,DB01254,73
DB00864,DB06207,73
DB00499,DB06290,73
DB00185,DB09330,73
DB01211,DB08932,73
DB00266,DB00903,73
DB08820,DB09118,73
DB00664,DB01246,73
DB00253,DB01263,73
DB00253,DB01264,73
DB00196,DB01067,73
DB08873,DB09095,73
DB00313,DB01136,73
DB00624,DB09079,73
DB00622,DB09079,73
DB00512,DB04743,73
DB00196,DB04908,73
DB01136,DB06414,73
DB00454,DB09063,73
DB00924,DB09570,73
DB00683,DB11730,73
DB01254,DB01559,73
DB00563,DB03585,73
DB01250,DB01356,73
DB00673,DB01409,73
DB00263,DB00997,73
DB01232,DB09289,73
DB00268,DB00997,73
DB00673,DB06335,73
DB00227,DB00881,73
DB00227,DB00882,73
DB00425,DB09031,73
DB06207,DB12026,73
DB09053,DB11994,73
DB00482,DB01032,73
DB00503,DB08881,73
DB01628,DB06616,73
DB00842,DB08933,73
DB00567,DB08933,73
DB01242,DB09039,73
DB00539,DB02703,73
DB01118,DB01319,73
DB00227,DB01685,73
DB00520,DB09270,73
DB01085,DB09118,73
DB00528,DB09270,73
DB00700,DB04855,73
DB00238,DB09053,73
DB00924,DB01012,73
DB00877,DB11730,73
DB00503,DB01167,73
DB01356,DB08880,73
DB00455,DB09065,73
DB01181,DB09053,73
DB00455,DB09063,73
DB00613,DB01095,73
DB00312,DB00949,73
DB00573,DB01032,73
DB00316,DB08916,73
DB01431,DB02703,73
DB00367,DB00932,73
DB00193,DB01118,73
DB09054,DB09102,73
DB00608,DB00623,73
DB00705,DB04861,73
DB00390,DB00861,73
DB05271,DB09048,73
DB00203,DB09075,73
DB00203,DB09073,73
DB00623,DB06603,73
DB08807,DB08918,73
DB01169,DB09053,73
DB04572,DB09073,73
DB00834,DB01357,73
DB01167,DB09053,73
DB00511,DB00763,73
DB00679,DB01069,73
DB08875,DB08933,73
DB00175,DB00363,73
DB00679,DB01062,73
DB01026,DB01260,73
DB01254,DB09389,73
DB00547,DB01167,73
DB00393,DB01211,73
DB06717,DB12332,73
DB00320,DB00881,73
DB00412,DB05812,73
DB00778,DB01095,73
DB00542,DB09167,73
DB06335,DB09073,73
DB00773,DB01095,73
DB06210,DB11943,73
DB06207,DB09102,73
DB00915,DB01030,73
DB04896,DB09204,73
DB00353,DB06335,73
DB00559,DB01097,73
DB00349,DB09330,73
DB00912,DB08820,73
DB00310,DB00979,73
DB00661,DB06212,73
DB00673,DB01431,73
DB01151,DB01590,73
DB00543,DB09477,73
DB00196,DB01095,73
DB00193,DB01095,73
DB00834,DB00909,73
DB00613,DB00764,73
DB00243,DB06603,73
DB01155,DB01273,73
DB00673,DB08906,73
DB06290,DB08907,73
DB00997,DB06708,73
DB01190,DB09330,73
DB01244,DB09027,73
DB00317,DB00679,73
DB01242,DB09027,73
DB01264,DB01409,73
DB00701,DB00997,73
DB00327,DB09048,73
DB00705,DB00997,73
DB00704,DB00997,73
DB00476,DB05812,73
DB00199,DB06210,73
DB00390,DB06715,73
DB00390,DB06717,73
DB00969,DB09073,73
DB04908,DB09073,73
DB00201,DB08933,73
DB00253,DB09054,73
DB00328,DB06589,73
DB00285,DB01295,73
DB00320,DB06589,73
DB00321,DB06589,73
DB00959,DB00976,73
DB00959,DB00977,73
DB01232,DB09272,73
DB00690,DB06290,73
DB00910,DB01601,73
DB00216,DB02703,73
DB06813,DB08976,73
DB06717,DB09102,73
DB00219,DB00880,73
DB00908,DB01422,73
DB00490,DB06589,73
DB00590,DB09027,73
DB00514,DB06290,73
DB00641,DB06717,73
DB00641,DB06712,73
DB01246,DB06708,73
DB00324,DB00872,73
DB00327,DB00872,73
DB00321,DB00872,73
DB00320,DB00872,73
DB00230,DB00501,73
DB00696,DB09063,73
DB00624,DB09027,73
DB00623,DB09027,73
DB00622,DB09027,73
DB00178,DB01242,73
DB00263,DB01394,73
DB00264,DB01394,73
DB01167,DB01624,73
DB01218,DB01622,73
DB00997,DB08880,73
DB00997,DB08881,73
DB00182,DB00952,73
DB00338,DB01220,73
DB01254,DB09396,73
DB00335,DB01220,73
DB00802,DB09118,73
DB00703,DB08860,73
DB00701,DB08860,73
DB00458,DB00697,73
DB00880,DB00967,73
DB00318,DB08820,73
DB00872,DB01054,73
DB01239,DB09075,73
DB06717,DB08820,73
DB01232,DB09075,73
DB01234,DB09075,73
DB00264,DB00647,73
DB01149,DB06176,73
DB01223,DB08820,73
DB00470,DB00622,73
DB00877,DB08933,73
DB00214,DB01166,73
DB01036,DB08820,73
DB00673,DB01263,73
DB00213,DB01166,73
DB00169,DB01254,73
DB01115,DB09079,73
DB01136,DB01394,73
DB01110,DB09079,73
DB00872,DB01588,73
DB00872,DB01589,73
DB00872,DB01587,73
DB01118,DB09079,73
DB01138,DB01394,73
DB00196,DB00700,73
DB00199,DB00700,73
DB00697,DB05219,73
DB01020,DB09073,73
DB08881,DB08910,73
DB00508,DB01299,73
DB00698,DB09291,73
DB01039,DB09073,73
DB00440,DB00933,73
DB00872,DB06589,73
DB00624,DB06717,73
DB01355,DB06290,73
DB01136,DB01685,73
DB00541,DB08820,73
DB00361,DB01590,73
DB00541,DB08827,73
DB08816,DB09027,73
DB00188,DB00938,73
DB06717,DB12026,73
DB01198,DB08933,73
DB00530,DB09118,73
DB00834,DB09389,73
DB01026,DB01232,73
DB01012,DB09068,73
DB00537,DB09049,73
DB00216,DB09048,73
DB00531,DB09049,73
DB01136,DB09167,73
DB00748,DB09073,73
DB01324,DB06702,73
DB00863,DB06589,73
DB01072,DB01215,73
DB00864,DB06589,73
DB01418,DB08933,73
DB00670,DB01325,73
DB00637,DB01118,73
DB04855,DB06616,73
DB00706,DB00715,73
DB00240,DB02703,73
DB00465,DB00512,73
DB00254,DB01246,73
DB00461,DB00512,73
DB00250,DB01246,73
DB00468,DB06724,73
DB00469,DB00512,73
DB00468,DB06723,73
DB00252,DB09280,73
DB00641,DB08909,73
DB00334,DB00697,73
DB00313,DB00834,73
DB01138,DB06480,73
DB01136,DB06480,73
DB01137,DB06480,73
DB00338,DB00697,73
DB00582,DB01224,73
DB02703,DB09396,73
DB01016,DB01254,73
DB00734,DB09073,73
DB00590,DB06603,73
DB00685,DB01032,73
DB00425,DB01141,73
DB00243,DB12070,73
DB06212,DB06742,73
DB00531,DB00541,73
DB00537,DB00541,73
DB00309,DB06636,73
DB00976,DB08877,73
DB00745,DB06212,73
DB00376,DB00436,73
DB06739,DB09073,73
DB00678,DB08933,73
DB01118,DB09166,73
DB01072,DB08930,73
DB00178,DB00726,73
DB01254,DB06144,73
DB03128,DB05812,73
DB00243,DB06207,73
DB00641,DB09570,73
DB00987,DB01254,73
DB00619,DB01238,73
DB00865,DB01254,73
DB00586,DB01124,73
DB00313,DB08933,73
DB00563,DB02709,73
DB00468,DB01182,73
DB00673,DB04835,73
DB00680,DB01611,73
DB00451,DB09063,73
DB00764,DB00783,73
DB06684,DB09054,73
DB00204,DB01243,73
DB00490,DB09330,73
DB00673,DB01264,73
DB01030,DB09270,73
DB01118,DB09296,73
DB00835,DB01589,73
DB01182,DB09065,73
DB00542,DB00924,73
DB01072,DB01254,73
DB00726,DB00790,73
DB00622,DB09075,73
DB00623,DB09075,73
DB00624,DB09075,73
DB00734,DB01098,73
DB00883,DB09063,73
DB00261,DB05812,73
DB00656,DB08873,73
DB02703,DB09102,73
DB01166,DB01601,73
DB01110,DB06207,73
DB01115,DB06207,73
DB00747,DB01394,73
DB01118,DB06207,73
DB01182,DB01211,73
DB00741,DB01394,73
DB00320,DB09074,73
DB01018,DB01601,73
DB00425,DB08958,73
DB00697,DB09238,73
DB05812,DB08933,73
DB00673,DB01254,73
DB00834,DB09396,73
DB00231,DB00673,73
DB00343,DB09270,73
DB00297,DB01203,73
DB00559,DB09054,73
DB00528,DB09118,73
DB06589,DB12267,73
DB01030,DB01229,73
DB01030,DB01221,73
DB01198,DB04868,73
DB00339,DB09118,73
DB01039,DB09330,73
DB02703,DB05541,73
DB01127,DB06616,73
DB01128,DB06616,73
DB00501,DB00996,73
DB00318,DB00872,73
DB00564,DB02703,73
DB06717,DB08865,73
DB09053,DB12332,73
DB00615,DB00681,73
DB00604,DB09031,73
DB01024,DB01610,73
DB00541,DB00997,73
DB00972,DB06813,73
DB00188,DB01198,73
DB00320,DB06335,73
DB00091,DB00997,73
DB00390,DB04552,73
DB00227,DB00677,73
DB00310,DB12278,73
DB00263,DB09270,73
DB00784,DB09063,73
DB00715,DB09204,73
DB00641,DB01026,73
DB00204,DB09054,73
DB00812,DB00834,73
DB00196,DB00622,73
DB00294,DB08820,73
DB01254,DB01466,73
DB01100,DB09118,73
DB06412,DB09053,73
DB00027,DB09027,73
DB00379,DB00806,73
DB00374,DB00834,73
DB01026,DB08827,73
DB01253,DB04876,73
DB00227,DB01275,73
DB01601,DB08820,73
DB00514,DB01264,73
DB04841,DB08881,73
DB01013,DB01263,73
DB01013,DB01264,73
DB00320,DB00519,73
DB00315,DB00501,73
DB09063,DB11613,73
DB00404,DB09118,73
DB00250,DB09280,73
DB01095,DB01253,73
DB00278,DB01200,73
DB01072,DB13158,73
DB05812,DB06738,73
DB00834,DB01183,73
DB00498,DB04911,73
DB09073,DB11817,73
DB00564,DB00834,73
DB00834,DB05541,73
DB00396,DB08864,73
DB00398,DB08864,73
DB00393,DB00872,73
DB00641,DB02703,73
DB00596,DB01263,73
DB00641,DB02709,73
DB01167,DB06781,73
DB01601,DB02703,73
DB06210,DB11817,73
DB00398,DB00470,73
DB01021,DB06702,73
DB01167,DB06717,73
DB08864,DB09079,73
DB08865,DB09079,73
DB01030,DB06212,73
DB01030,DB06210,73
DB00404,DB11730,73
DB00178,DB00248,73
DB00834,DB08895,73
DB00582,DB01260,73
DB00700,DB12332,73
DB00175,DB00759,73
DB00175,DB00752,73
DB09054,DB09063,73
DB00715,DB06616,73
DB04575,DB08905,73
DB01021,DB01062,73
DB00973,DB08864,73
DB00972,DB08864,73
DB00976,DB08864,73
DB01261,DB09167,73
DB01264,DB09167,73
DB01076,DB09477,73
DB00582,DB09330,73
DB01095,DB01301,73
DB00252,DB01558,73
DB06702,DB09073,73
DB00624,DB09048,73
DB00884,DB01129,73
DB00091,DB00204,73
DB01103,DB09063,73
DB00481,DB00613,73
DB00482,DB00613,73
DB00843,DB06290,73
DB06717,DB08881,73
DB00393,DB01026,73
DB00199,DB09049,73
DB00220,DB00762,73
DB00224,DB00762,73
DB01242,DB01590,73
DB01403,DB09065,73
DB00706,DB09073,73
DB00774,DB01591,73
DB01340,DB01590,73
DB03756,DB09063,73
DB06717,DB11362,73
DB00661,DB09143,73
DB00960,DB09065,73
DB00514,DB06589,73
DB00641,DB01348,73
DB01590,DB13879,73
DB01590,DB13878,73
DB01590,DB13874,73
DB00641,DB01340,73
DB00518,DB06589,73
DB00663,DB01118,73
DB00285,DB00309,73
DB06403,DB09118,73
DB01037,DB09027,73
DB00924,DB01261,73
DB00673,DB01132,73
DB00289,DB00309,73
DB00675,DB06717,73
DB06212,DB11574,73
DB00520,DB01030,73
DB01232,DB08931,73
DB00458,DB01238,73
DB00501,DB06712,73
DB00687,DB01026,73
DB00834,DB00872,73
DB00705,DB09083,73
DB00472,DB08820,73
DB00836,DB00872,73
DB00571,DB06480,73
DB00570,DB06480,73
DB00501,DB09343,73
DB00834,DB11560,73
DB00697,DB01200,73
DB01229,DB09075,73
DB01426,DB06603,73
DB00248,DB12598,73
DB09280,DB12267,73
DB00872,DB06636,73
DB00820,DB11730,73
DB00477,DB05812,73
DB00280,DB00872,73
DB00281,DB00872,73
DB00285,DB00872,73
DB00531,DB01098,73
DB00537,DB01098,73
DB00703,DB01195,73
DB00969,DB08881,73
DB08873,DB08932,73
DB00999,DB12278,73
DB00188,DB01394,73
DB00358,DB09075,73
DB05039,DB06290,73
DB00351,DB09075,73
DB00320,DB05265,73
DB00700,DB06717,73
DB01254,DB12332,73
DB00655,DB01130,73
DB00188,DB01238,73
DB00584,DB06290,73
DB08875,DB09048,73
DB00244,DB00512,73
DB00705,DB09053,73
DB00997,DB01244,73
DB00997,DB01242,73
DB01595,DB08933,73
DB00512,DB04951,73
DB00675,DB01156,73
DB00472,DB09079,73
DB01002,DB01167,73
DB01407,DB08881,73
DB00615,DB01243,73
DB00259,DB06616,73
DB06480,DB12001,73
DB00673,DB06148,73
DB00257,DB06616,73
DB00255,DB06616,73
DB00254,DB06616,73
DB06767,DB11079,73
DB00519,DB01076,73
DB00398,DB01166,73
DB00975,DB09075,73
DB00673,DB00897,73
DB08828,DB09118,73
DB00624,DB01254,73
DB00972,DB09075,73
DB00396,DB01166,73
DB00332,DB06603,73
DB00925,DB06290,73
DB00872,DB01621,73
DB00872,DB01628,73
DB00564,DB08933,73
DB00525,DB01201,73
DB00679,DB00951,73
DB00679,DB00950,73
DB00700,DB02703,73
DB00564,DB09048,73
DB01236,DB08933,73
DB00496,DB00524,73
DB01192,DB02703,73
DB00243,DB04855,73
DB00531,DB06603,73
DB01130,DB01211,73
DB00394,DB09118,73
DB00268,DB01357,73
DB06237,DB12332,73
DB01098,DB05521,73
DB00246,DB00813,73
DB00243,DB00813,73
DB01067,DB08820,73
DB09075,DB09167,73
DB00227,DB00938,73
DB00224,DB00938,73
DB00203,DB00691,73
DB00220,DB00938,73
DB01126,DB09118,73
DB00647,DB02703,73
DB00588,DB01118,73
DB00196,DB01427,73
DB01220,DB08820,73
DB00673,DB00938,73
DB00508,DB01087,73
DB00966,DB06480,73
DB06702,DB09330,73
DB00673,DB01424,73
DB00539,DB09048,73
DB01218,DB06636,73
DB08827,DB09054,73
DB01392,DB09289,73
DB00679,DB08816,73
DB00808,DB00810,73
DB01030,DB01685,73
DB00872,DB05381,73
DB00421,DB08916,73
DB01215,DB01601,73
DB09049,DB09291,73
DB00975,DB01394,73
DB00976,DB01394,73
DB00970,DB01394,73
DB01559,DB08864,73
DB00972,DB01394,73
DB00673,DB09063,73
DB00541,DB01054,73
DB00673,DB04938,73
DB01058,DB09048,73
DB00196,DB00586,73
DB01223,DB09118,73
DB08933,DB09123,73
DB01268,DB09118,73
DB00425,DB01264,73
DB00425,DB01263,73
DB00582,DB08877,73
DB00818,DB09065,73
DB01087,DB08864,73
DB01085,DB08864,73
DB00818,DB09063,73
DB00682,DB01263,73
DB00951,DB09270,73
DB00673,DB01175,73
DB00959,DB09270,73
DB00705,DB06684,73
DB00203,DB00503,73
DB05039,DB09063,73
DB09183,DB09280,73
DB09054,DB09071,73
DB01182,DB01396,73
DB00700,DB00834,73
DB06813,DB11079,73
DB00673,DB08910,73
DB00834,DB01192,73
DB00880,DB01036,73
DB00911,DB02703,73
DB00248,DB01197,73
DB00705,DB01218,73
DB01104,DB09039,73
DB06267,DB09073,73
DB00679,DB01233,73
DB00679,DB01232,73
DB00745,DB02703,73
DB00136,DB09330,73
DB00240,DB06290,73
DB00773,DB09073,73
DB00818,DB08820,73
DB00472,DB08916,73
DB00470,DB08916,73
DB00477,DB08916,73
DB00278,DB00673,73
DB04574,DB09063,73
DB00977,DB01254,73
DB00977,DB09118,73
DB04868,DB06717,73
DB00624,DB09280,73
DB01234,DB01357,73
DB00238,DB06594,73
DB00243,DB01127,73
DB01301,DB08860,73
DB04871,DB06717,73
DB06287,DB09053,73
DB08881,DB08933,73
DB00571,DB09330,73
DB00540,DB00679,73
DB00549,DB00679,73
DB00546,DB09330,73
DB01030,DB01054,73
DB00802,DB08933,73
DB01030,DB01051,73
DB00219,DB00310,73
DB06616,DB08933,73
DB01167,DB02703,73
DB01182,DB01403,73
DB00907,DB09068,73
DB00908,DB09068,73
DB00264,DB13874,73
DB00683,DB00722,73
DB00246,DB09073,73
DB00503,DB02703,73
DB09054,DB09075,73
DB01261,DB06717,73
DB00972,DB00997,73
DB02703,DB06789,73
DB00970,DB00997,73
DB01356,DB09218,73
DB00975,DB00997,73
DB01356,DB09215,73
DB00199,DB09063,73
DB01356,DB09212,73
DB00204,DB00705,73
DB09027,DB12026,73
DB01256,DB09118,73
DB00906,DB02703,73
DB00641,DB01181,73
DB00641,DB01186,73
DB09053,DB13879,73
DB09053,DB13878,73
DB00501,DB00884,73
DB00976,DB06708,73
DB09053,DB13874,73
DB00912,DB01211,73
DB00420,DB09039,73
DB06589,DB09462,73
DB00204,DB02703,73
DB09128,DB09167,73
DB00584,DB00641,73
DB00563,DB04743,73
DB00582,DB00641,73
DB00220,DB00980,73
DB00433,DB00468,73
DB00673,DB01219,73
DB00588,DB00641,73
DB00224,DB00980,73
DB00726,DB01030,73
DB00433,DB06708,73
DB01222,DB04855,73
DB00351,DB00997,73
DB00358,DB00997,73
DB00195,DB06700,73
DB00872,DB00883,73
DB00950,DB06207,73
DB00997,DB11613,73
DB06605,DB09048,73
DB00673,DB00921,73
DB00897,DB05265,73
DB00802,DB09330,73
DB00285,DB09039,73
DB00283,DB09039,73
DB00224,DB00862,73
DB00622,DB01394,73
DB00289,DB09039,73
DB00462,DB00999,73
DB06212,DB11730,73
DB01023,DB01030,73
DB00864,DB01026,73
DB00864,DB01023,73
DB00738,DB09063,73
DB00738,DB09065,73
DB00320,DB00492,73
DB00227,DB00932,73
DB00091,DB00503,73
DB00422,DB00498,73
DB01356,DB08976,73
DB00313,DB01267,73
DB01036,DB05812,73
DB09053,DB09120,73
DB09291,DB11613,73
DB00987,DB09073,73
DB00726,DB09048,73
DB00582,DB00596,73
DB00267,DB01032,73
DB00897,DB09330,73
DB00440,DB06480,73
DB00872,DB01221,73
DB09039,DB09291,73
DB00790,DB08931,73
DB01126,DB06717,73
DB00381,DB09048,73
DB01098,DB09053,73
DB00412,DB01166,73
DB01093,DB09053,73
DB00216,DB00227,73
DB00216,DB00220,73
DB01028,DB08933,73
DB00175,DB08873,73
DB00582,DB08864,73
DB00238,DB00393,73
DB00588,DB08864,73
DB00608,DB01092,73
DB00387,DB00774,73
DB01192,DB08933,73
DB01192,DB09048,73
DB00468,DB01095,73
DB00641,DB00916,73
DB00641,DB00912,73
DB00997,DB08827,73
DB00227,DB00976,73
DB00582,DB00838,73
DB09048,DB11575,73
DB00956,DB01319,73
DB00908,DB08820,73
DB00234,DB09027,73
DB04868,DB09291,73
DB00571,DB00961,73
DB00175,DB01016,73
DB00873,DB06717,73
DB00175,DB01011,73
DB06290,DB06335,73
DB01409,DB09073,73
DB00559,DB00705,73
DB00559,DB00701,73
DB00834,DB12267,73
DB00988,DB01264,73
DB00547,DB00783,73
DB00758,DB00834,73
DB00252,DB01074,73
DB00541,DB01211,73
DB00724,DB09063,73
DB00295,DB09049,73
DB01032,DB13783,73
DB00531,DB02703,73
DB00673,DB01104,73
DB01069,DB01590,73
DB00904,DB02703,73
DB00582,DB05351,73
DB00307,DB09330,73
DB00264,DB01029,73
DB00822,DB01418,73
DB00264,DB01023,73
DB00264,DB01026,73
DB00458,DB04876,73
DB00571,DB01264,73
DB00264,DB00997,73
DB00501,DB08881,73
DB00501,DB08880,73
DB00619,DB01149,73
DB00909,DB09073,73
DB00344,DB06203,73
DB01087,DB01614,73
DB00344,DB00691,73
DB08933,DB09555,73
DB00591,DB01149,73
DB00704,DB06589,73
DB00701,DB06589,73
DB06717,DB09095,73
DB01590,DB06772,73
DB00313,DB06212,73
DB00252,DB00857,73
DB01142,DB09570,73
DB01466,DB08820,73
DB00615,DB08943,73
DB01059,DB01098,73
DB01054,DB01098,73
DB02703,DB06589,73
DB01002,DB09048,73
DB00496,DB00808,73
DB00512,DB01014,73
DB00220,DB01238,73
DB00227,DB01238,73
DB00706,DB01072,73
DB00224,DB01238,73
DB00264,DB00370,73
DB00264,DB00373,73
DB01095,DB01166,73
DB01076,DB05265,73
DB01093,DB01166,73
DB00243,DB00251,73
DB00243,DB00257,73
DB00243,DB00254,73
DB01263,DB06772,73
DB00976,DB09054,73
DB01264,DB06772,73
DB00570,DB01394,73
DB00571,DB01394,73
DB00563,DB01024,73
DB01167,DB08895,73
DB01244,DB01264,73
DB00590,DB06616,73
DB01115,DB09063,73
DB01092,DB01211,73
DB00091,DB01098,73
DB01115,DB09065,73
DB00599,DB06616,73
DB06290,DB09049,73
DB01149,DB08860,73
DB00266,DB01128,73
DB01171,DB01264,73
DB00321,DB06203,73
DB00477,DB01117,73
DB01601,DB04868,73
DB00266,DB01127,73
DB00813,DB08860,73
DB00224,DB00603,73
DB00818,DB08860,73
DB00819,DB08860,73
DB00425,DB00681,73
DB01349,DB06717,73
DB09048,DB09555,73
DB00863,DB06212,73
DB00864,DB06212,73
DB00470,DB09048,73
DB06717,DB12483,73
DB00433,DB01131,73
DB00398,DB01394,73
DB00808,DB01173,73
DB00865,DB09118,73
DB00396,DB01394,73
DB01190,DB06212,73
DB00390,DB01394,73
DB00741,DB00872,73
DB00778,DB06717,73
DB01030,DB12026,73
DB00744,DB00872,73
DB00268,DB08820,73
DB00748,DB00872,73
DB01166,DB06603,73
DB00268,DB02703,73
DB01136,DB04896,73
DB00783,DB08970,73
DB00208,DB00700,73
DB01179,DB09048,73
DB01166,DB13179,73
DB00697,DB00744,73
DB00243,DB06403,73
DB06717,DB08815,73
DB00208,DB00215,73
DB00310,DB08897,73
DB01026,DB01130,73
DB00697,DB13878,73
DB00697,DB13879,73
DB08910,DB09330,73
DB01264,DB12070,73
DB00361,DB08860,73
DB00363,DB08860,73
DB00541,DB09462,73
DB00220,DB00706,73
DB00224,DB00706,73
DB06480,DB08816,73
DB00433,DB00664,73
DB08865,DB09270,73
DB08864,DB09270,73
DB00091,DB09048,73
DB02703,DB06742,73
DB06480,DB08901,73
DB00598,DB06700,73
DB00661,DB06290,73
DB00470,DB08873,73
DB06290,DB08816,73
DB00227,DB01601,73
DB00916,DB08820,73
DB00783,DB08881,73
DB01072,DB06605,73
DB01166,DB06717,73
DB00997,DB11363,73
DB01551,DB06603,73
DB01321,DB08864,73
DB00307,DB09073,73
DB06594,DB09120,73
DB00404,DB01319,73
DB01105,DB09048,73
DB04846,DB06700,73
DB00270,DB08867,73
DB00472,DB04861,73
DB00477,DB04861,73
DB00476,DB04861,73
DB04930,DB09063,73
DB00390,DB08981,73
DB00390,DB08984,73
DB01621,DB08881,73
DB00356,DB08933,73
DB00404,DB04898,73
DB00980,DB06290,73
DB01126,DB01601,73
DB01166,DB08933,73
DB01222,DB09054,73
DB00524,DB11315,73
DB00966,DB09027,73
DB00967,DB09027,73
DB01054,DB01254,73
DB00126,DB09070,73
DB00285,DB00673,73
DB00169,DB02703,73
DB00544,DB06210,73
DB00673,DB06742,73
DB00344,DB11586,73
DB01026,DB01601,73
DB00623,DB01087,73
DB00953,DB05812,73
DB00619,DB09128,73
DB09074,DB09118,73
DB01601,DB06207,73
DB01254,DB01319,73
DB00207,DB00864,73
DB00843,DB09065,73
DB00741,DB08864,73
DB00567,DB00834,73
DB00451,DB08820,73
DB00877,DB09053,73
DB00872,DB09053,73
DB00455,DB06212,73
DB05239,DB06210,73
DB00559,DB01015,73
DB00898,DB08820,73
DB00872,DB11817,73
DB00782,DB01324,73
DB00243,DB08933,73
DB00537,DB08916,73
DB00531,DB08916,73
DB01263,DB08875,73
DB06717,DB08439,73
DB00184,DB00501,73
DB00252,DB09063,73
DB00679,DB00738,73
DB02703,DB09389,73
DB00475,DB01264,73
DB00475,DB09073,73
DB00757,DB06290,73
DB00706,DB01403,73
DB01181,DB09270,73
DB01186,DB09270,73
DB00528,DB05521,73
DB00731,DB09065,73
DB00320,DB01597,73
DB00390,DB09570,73
DB00731,DB09063,73
DB00661,DB01222,73
DB00567,DB06290,73
DB09330,DB13179,73
DB01424,DB08933,73
DB00401,DB01072,73
DB00394,DB00783,73
DB00196,DB09083,73
DB00204,DB00936,73
DB00705,DB04908,73
DB04868,DB09083,73
DB00436,DB08897,73
DB00863,DB01273,73
DB09118,DB09389,73
DB00683,DB09118,73
DB00216,DB11730,73
DB00836,DB00997,73
DB00834,DB00997,73
DB00831,DB00997,73
DB06603,DB09054,73
DB00264,DB01224,73
DB00212,DB00227,73
DB01032,DB04951,73
DB00518,DB09027,73
DB00307,DB01241,73
DB00656,DB05812,73
DB00514,DB09027,73
DB01197,DB01356,73
DB00731,DB08820,73
DB00834,DB06708,73
DB08864,DB08865,73
DB01095,DB06616,73
DB01093,DB06616,73
DB01263,DB06414,73
DB01098,DB06616,73
DB01248,DB06717,73
DB09118,DB09297,73
DB01253,DB06290,73
DB00390,DB05265,73
DB06212,DB08909,73
DB09073,DB11737,73
DB00526,DB01609,73
DB06717,DB09396,73
DB01590,DB08916,73
DB00250,DB09048,73
DB00701,DB01098,73
DB00220,DB08881,73
DB00425,DB00520,73
DB00224,DB08881,73
DB00176,DB00264,73
DB00175,DB00264,73
DB00227,DB01169,73
DB00468,DB09053,73
DB00227,DB01167,73
DB00531,DB09118,73
DB00570,DB01601,73
DB01012,DB09063,73
DB01181,DB05812,73
DB00661,DB08820,73
DB00340,DB00999,73
DB08864,DB13878,73
DB08864,DB13879,73
DB08864,DB13874,73
DB04855,DB11730,73
DB01394,DB11363,73
DB08820,DB11613,73
DB00997,DB01072,73
DB01184,DB08820,73
DB00997,DB01075,73
DB00997,DB01076,73
DB00206,DB08881,73
DB00908,DB01091,73
DB00297,DB06290,73
DB01348,DB09167,73
DB00908,DB01099,73
DB00313,DB00350,73
DB00915,DB01220,73
DB00773,DB08916,73
DB00279,DB06210,73
DB01260,DB01263,73
DB01234,DB06717,73
DB01260,DB01264,73
DB09039,DB09065,73
DB01023,DB01320,73
DB01069,DB01220,73
DB09039,DB09063,73
DB00604,DB02703,73
DB01320,DB09235,73
DB01320,DB09236,73
DB01320,DB09231,73
DB01320,DB09230,73
DB01320,DB09232,73
DB01320,DB09238,73
DB01026,DB04845,73
DB00175,DB13139,73
DB00346,DB01319,73
DB00252,DB03793,73
DB00932,DB09073,73
DB01340,DB08916,73
DB00240,DB00255,73
DB01242,DB06717,73
DB00404,DB12598,73
DB00454,DB08933,73
DB01030,DB09183,73
DB00220,DB09167,73
DB00224,DB09167,73
DB00263,DB08864,73
DB00185,DB00834,73
DB08820,DB09039,73
DB00425,DB06820,73
DB00832,DB01166,73
DB00834,DB01166,73
DB01196,DB09049,73
DB01197,DB09049,73
DB01589,DB09118,73
DB00300,DB00684,73
DB02703,DB06145,73
DB00835,DB00872,73
DB00216,DB09330,73
DB00717,DB08933,73
DB00641,DB00898,73
DB06717,DB09068,73
DB00248,DB00519,73
DB00250,DB00477,73
DB00254,DB00477,73
DB02703,DB06684,73
DB00503,DB01224,73
DB00224,DB06589,73
DB01151,DB06589,73
DB00619,DB00813,73
DB00175,DB01190,73
DB00281,DB05812,73
DB01001,DB09270,73
DB00240,DB00783,73
